,ID,Usuario,Fecha_tweet,Texto,Latitud,Longitud,Sentimiento,Idioma
330264,9.56628e+17,adrianpiedracr,2018-01-25T20:41:16.000Z,"Primera parada 🙇🏻‍♂️, una lástima no poder jugar el partido de ahorita 😣 ni la @nemos_twitch cup, confío en que mis chicos pueden! #Nananana #QuesoProud https://t.co/fuPzSqRb4Q",20.941035,-89.623611,negativo,Español
331102,9.56417e+17,andreabtello,2018-01-25T06:41:00.000Z,Que te vaya a ver jugar suma mil puntos 😍,20.941035,-89.623611,positivo,Español
331126,9.56414e+17,cmariovale,2018-01-25T06:29:50.000Z,@Chelias9 Con quien vas a jugar?,20.941035,-89.623611,neutro,Español
334117,9.55926e+17,JezielTorres,2018-01-23T22:12:13.000Z,Jugue una partida de lol desde aquí y tenía 80 de ping de estables ... Wtf... Podré jugar desde aquí? 😍,20.5580215,-88.085541,positivo,Español
334732,9.55832e+17,nenana72,2018-01-23T15:57:12.000Z,"@bisexualesmerid En lo personal no me gusta jugar con el tiempo de las personas por eso yo solo le meto de lunes a sábado y en horas hábiles !!!
Saludos",20.941035,-89.623611,positivo,Español
334942,9.55801e+17,vmichaelestrada,2018-01-23T13:52:55.000Z,"Ya quiero jugar caricachupas para que @chuchoquintos conteste en la categoría de Premios Nobel:
-MERYL STREEP!",20.941035,-89.623611,positivo,Español
334943,9.558e+17,vmichaelestrada,2018-01-23T13:52:23.000Z,"Ya quiero jugar caricachupas para que @chuchoquintos contesté en la categoría de Premios Nobel:
-MERYL STREEP!",20.941035,-89.623611,positivo,Español
335561,9.55637e+17,TeamN3_,2018-01-23T03:04:23.000Z,Creen que sea difil que vuelva adicta a @TaniaMarquez_ a jugar clash ? 🤔,20.941035,-89.623611,positivo,Catalán
335633,9.55627e+17,Marifer872,2018-01-23T02:22:54.000Z,Pues no jugaron ayer por la fortaleza?? No entiendoooo!!! @ExatlonMx #Exatlon #TeamFamosos https://t.co/lvV5MBgSif,20.941035,-89.623611,negativo,Español
335893,9.55594e+17,sergioaceron,2018-01-23T00:13:37.000Z,"@RemiroPalomo @jcarlosglezs @CLMerlo @Rayados No existen muertos!!! Vayan a jugar al ascenso con el Puebla o el Lobos Buap, equipos que son de su mismo calibre (Pequeños e insignificantes). Descendidos.",20.941035,-89.623611,negativo,Español
336366,9.55522e+17,JorchEuan,2018-01-22T19:26:11.000Z,Por jugarle al importante ya no puedo quitarle la contraseña al celular y me frustra tener que ponerla cada vez que lo desbloqueo ):,20.941035,-89.623611,negativo,Español
337760,9.55238e+17,J_Lpar,2018-01-22T00:38:55.000Z,@AzulyAlbertoSW También les gusta jugar así?,20.5812375,-88.885832,positivo,Indonesio
338087,9.55192e+17,Guty_er,2018-01-21T21:34:57.000Z,Lionel Messi que afortunados somos de verte jugar.,20.941035,-89.623611,positivo,Español
338143,9.55184e+17,eddalbertoo,2018-01-21T21:03:30.000Z,@degetsikbal Vamos a reunirnos a jugar Just Dance con Cristi 💪🏽,20.941035,-89.623611,positivo,Español
338144,9.55184e+17,fredo_cd,2018-01-21T21:03:20.000Z,El tema es poder jugar así a la defensa por 4 cuartos 🐆,20.941035,-89.623611,positivo,Español
339209,9.54942e+17,SoloRayos,2018-01-21T04:59:43.000Z,"Sabían cual era la necesidad del equipo y esperaron a la fecha 3 para contratar, haber cuando van a jugar; hoy creo que Nacho hizo lo que tenía que hacer, pero si fallamos las que tenemos pues está cabrón. #ConElRayoEnElCorazon pero con #ladirectivadormida #FuerzaRayos #Aguante https://t.co/eR1x9HmVq8",20.941035,-89.623611,positivo,Español
339950,9.54834e+17,Wen_CR7love,2018-01-20T21:53:45.000Z,"Tu puedes jugar conmigo las veces que quieras, no hay pedo",20.941035,-89.623611,positivo,Español
340144,9.54806e+17,rodriguez_eddy,2018-01-20T20:00:43.000Z,"@MauZumarraga @carlavalesar Derraman miel, mi pareja favorita!... van a poder jugar bolos o no jalan",20.941035,-89.623611,positivo,Eslovenia
340557,9.54742e+17,_Itzelvazqueez,2018-01-20T15:45:02.000Z,Bebé Napo 🐶 ya estaba llorando que quería salir a jugar al patio ):,20.941035,-89.623611,negativo,Español
341362,9.54535e+17,BrandonChulim,2018-01-20T02:05:39.000Z,"No se trata de jugar, sólo busco paz...",20.941035,-89.623611,neutro,Eslovenia
341703,9.54492e+17,fredo_cd,2018-01-19T23:12:15.000Z,"Tom Brady va a jugar incluso si le amputan la mano no hay duda, en ese caso el único problema sería donde ponerse el sexto anillo...",20.941035,-89.623611,negativo,Español
342405,9.54383e+17,Fabo_DOX,2018-01-19T16:00:11.000Z,"@o2cast_trujillo Mejor compra un sofá, para trabajar, dormir, o jugar.",20.5580215,-88.085541,positivo,Español
342406,9.54383e+17,aljozaso,2018-01-19T16:00:08.000Z,Así se jugará la @LIGABancomerMX este fin de semana. #SienteTuLiga https://t.co/gArBjv0Nac,20.941035,-89.623611,positivo,Español
343846,9.54099e+17,aldanacaelum,2018-01-18T21:13:27.000Z,Dios mío tantas betas abiertas y tan poco tiempo para jugar #gamerproblems,20.941035,-89.623611,positivo,Español
344367,9.54018e+17,GonzaEGC,2018-01-18T15:48:55.000Z,"El retiro de @10Ronaldinho le duele al fútbol. Le duele a todo aficionado que lo vió jugar, le duele a todo amante del #JogaBonito. 

Pareciera que no habrá nadie más que disfrute el juego como tú lo hiciste. #Ronaldinho #Dinho #Leyenda https://t.co/MjVDm5tIrv",20.898839,-89.2819935,negativo,Español
344646,9.53966e+17,BlameItOnJoe,2018-01-18T12:22:24.000Z,1.78 de ambiciones que acaban en escuchar KPop y jugar Overwatch https://t.co/Jkgf0p62mv,20.941035,-89.623611,neutro,Español
345829,9.53733e+17,angelvelanda10,2018-01-17T20:55:48.000Z,"@cuauhtemocb10 Muchas gracias ídolo, no tienes idea cuantas emociones generaste en mi persona era todo un placer verte jugar y esperó algún día poderte conocer Crack para mi el más grande te mando un fuerte abrazó 
#elaguila10",20.941035,-89.623611,positivo,Español
346722,9.53496e+17,Guty_er,2018-01-17T05:16:55.000Z,"Cada vez resulta más complicado jugar los partidos de futbol , pero como se disfrutan esos minutitos.",20.941035,-89.623611,positivo,Español
347366,9.5342e+17,Fiuly11,2018-01-17T00:11:48.000Z,"@sunchoxhd @GmelRodriguez @Eriickvales @Gmell1 Seamos honestos, Javier es tan grande que un club debe jugar a su sistema, el Westham quedó pequeño, para tan enorme player. Javier es más grande que un club mediano de toda gran Bretaña.",20.941035,-89.623611,positivo,Español
348160,9.53281e+17,untweeterodice,2018-01-16T15:01:52.000Z,"Buenos días, :) ¿Tienes ganas de jugar videojuegos? ¿Que esperas?, cotiza con nosotros las mejores pc para gamers, accesorios y sillas que puedas imaginar. Contactos al 9932514332",20.941035,-89.623611,positivo,Español
348787,9.53114e+17,fer_quero1,2018-01-16T03:56:44.000Z,@ESPNtenis al fin ya acabo el partido... ya podemos volver a ver los partidos estelares o algún otro argentino va a jugar?  Pongan el de Zverev!!!!,20.941035,-89.623611,positivo,Español
348796,9.53112e+17,BrandonChulim,2018-01-16T03:51:41.000Z,Que bien saben jugar las mujeres,20.941035,-89.623611,positivo,Español
349044,9.53083e+17,AhliJC,2018-01-16T01:55:07.000Z,Llegar a casa prenderlo prenderlo y jugar ay si,20.941035,-89.623611,positivo,Español
350148,9.52903e+17,gerardhomeneses,2018-01-15T13:59:24.000Z,"Estoy viviendo el sueño, mientras mi marido se fue con sus amigos a jugar golf yo obvio me quedo a cocinar 😍",20.941035,-89.623611,positivo,Español
350590,9.52758e+17,gofitzmaurice,2018-01-15T04:24:52.000Z,Ya dejaré de jugarle a la bisexual y seré 100% straight,20.941035,-89.623611,positivo,Indonesio
350942,9.52711e+17,Guty_er,2018-01-15T01:16:32.000Z,Los Vikingos apunto de convertirse en los primeros en jugar un super bowl en casa #NFLPlayoffs,20.941035,-89.623611,positivo,Español
350984,9.52706e+17,ricardorosadom,2018-01-15T00:57:22.000Z,@cartagol9 oye crees que si los malos resultados siguen puedan correr a Cristante o el renunciar o de plano se la van a jugar hasta el final del torneo? Saludos ... x cierto escribe algo de Borja no? Que sabes de el? Otro Perg?,20.941035,-89.623611,neutro,Español
351176,9.52674e+17,ismaelcuevaasz,2018-01-14T22:50:09.000Z,"@DalasReview debería hacer un juego de combate entre YouTubers, Imaginense pedazo de Juego, Los Ataques de @Wismichu seran botellasos, los de Dalas serán Demandas, @SalseoYoutuber serán bongbazos informativos JAJA lo jugaría o no? @javioliveira @JaViF",20.941035,-89.623611,positivo,Español
351182,9.52673e+17,AlejandraSts,2018-01-14T22:47:07.000Z,"Si extraño jugar con su cabello, ¿ya me chingué?",20.941035,-89.623611,negativo,Español
351493,9.52635e+17,Wen_CR7love,2018-01-14T20:12:46.000Z,Es jugar con  fuego,20.941035,-89.623611,positivo,Español
352287,9.52414e+17,slizamas,2018-01-14T05:37:42.000Z,"@SinEmbargoMX Empate con sabor a derrota. Parece que el piojo no entendió al dueño "" Que Cecilio debe jugar más tiempo"" @emilioazc",21.2877335,-89.0216285,negativo,Español
352849,9.52345e+17,fer_quero1,2018-01-14T01:03:27.000Z,"@mandarined A mi me pasó después de ver la película Unfriended,mi papá me mando un mensaje desde un celular viejo que tenia y que yo no tenía registrado y me puso “hola, van a jugar conmigo, te voy a ir a visitar” y simplemente no pude y llore y ",20.941035,-89.623611,positivo,Español
354044,9.52066e+17,LudmaBorges,2018-01-13T06:33:04.000Z,"La verdad este es el equipo de mis amores @venadosfc 🔰 el único problema es que no reconocen el verdadero amor y pasión que tiene esta familia @LaBandaDlCiervo la que viaja de visita para verlos jugar, la que deja todo por ir al estadio. Aquí seguiremos pase lo que pase! Aguante",20.941035,-89.623611,positivo,Español
355002,9.519e+17,BetoParraTicul,2018-01-12T19:32:58.000Z,"Asistimos a la Vaquería de Yotholin muy bonita, en Vivah bonito altar de los 3 reyes ayudamos para su festejo anual, visitamos la zapatería Juany y mis amigos de Colonia Obrera monito y Viery me regalaron su playera del equipo que jugará la liguilla ❤️👍 #TrabajandoElPresente https://t.co/okksxX8qcL",20.139091,-89.491133,positivo,Español
355833,9.51582e+17,JoseOliverUribe,2018-01-11T22:29:40.000Z,@Arellanoglou98 @Lucasvazquez91 @emma_rmcf @DaniCarvajal92 Los dos son canteranos. Averigua antes de escribir. Jugaron desde antes,21.22812,-89.6748995,neutro,Español
357938,9.51179e+17,SoloRayos,2018-01-10T19:48:47.000Z,"@JuanAnt36314431 @AGenis73 Parece que no va a jugar, lesión en el tobillo 😑😢😞",20.941035,-89.623611,negativo,Español
358064,9.51163e+17,Pavia75,2018-01-10T18:43:15.000Z,@danteomana Creo el planteamiento no fue el que los analistas esperaban pero le salio al baruyo jugarsela ante el Leon con puros suplentes e hizo los ajustes necesarios al segundo tiempo intentando contener a Boselli que al final desconto.,20.941035,-89.623611,positivo,Español
358795,9.50954e+17,JudiithVargas1,2018-01-10T04:53:56.000Z,Me caga no tener con quien jugar Clash 😪,20.941035,-89.623611,negativo,Español
360989,9.50546e+17,Angelomar13,2018-01-09T01:53:28.000Z,Por qué te gusta jugar con lo que siento,20.941035,-89.623611,positivo,Español
361203,9.50511e+17,izakjg,2018-01-08T23:35:10.000Z,#YPensarQueAntes podíamos ser populares al saber jugar con yoyos y trompos.,20.941035,-89.623611,positivo,Español
361318,9.5049e+17,jorge41962721,2018-01-08T22:09:57.000Z,@MikecrackYT no importa has pensado en jugar gang beasts?,20.941035,-89.623611,positivo,Portugués
362807,9.50187e+17,educhiv,2018-01-08T02:07:32.000Z,Ahora las circunstancias me jugaron feo,21.2583735,-87.8252875,negativo,Español
363820,9.50055e+17,SoloRayos,2018-01-07T17:22:19.000Z,"@JuanAnt36314431 Y creo que eso ellos ya lo sabían y aún así decidieron no reforzar, nosotros por lo poco que se informó y a través de los reporteros, teníamos la duda si jugaría o no.",20.941035,-89.623611,negativo,Español
365462,9.4974e+17,HurBautista,2018-01-06T20:29:25.000Z,Se va jugar un partido de más innecesariamente,20.941035,-89.623611,positivo,Español
365498,9.49735e+17,YesMyTravel,2018-01-06T20:10:45.000Z,"TOUR DELFINES! Interacción y varias actividades: beso, saludos de aletita, saltos y paseo sobre la pancita del delfín que te cautivará al jugar contigo.  Básico DESDE $1,279 PESOS, alimentos, bebidas, traslado en barco ISLA MUJERES y un día en las instalaciones Dolphin Discovery! https://t.co/QFiLSdmRGW",20.941035,-89.623611,positivo,Español
365509,9.49733e+17,izakjg,2018-01-06T20:02:21.000Z,@lindanena319 Se ve divertido... hay que jugarlo 😅,20.941035,-89.623611,positivo,Español
365646,9.49718e+17,luchogj,2018-01-06T19:01:51.000Z,@iturbearmando @pauguzgar El mejor regalo de Reyes. Lastima que no pueda jugar Shempions 😔,20.941035,-89.623611,negativo,Español
365771,9.49704e+17,ArmandoSalazar,2018-01-06T18:05:59.000Z,A eso le llamo jugar “sobrado” https://t.co/WbRlVpMFDG,20.941035,-89.623611,negativo,Español
366193,9.49621e+17,joho_diez,2018-01-06T12:36:17.000Z,6:35 am yendo a jugar la reta de padel padel.....🎾🎾🎾🎾somos hombres o payasos????,20.941035,-89.623611,positivo,Español
367288,9.49404e+17,dayli21,2018-01-05T22:16:29.000Z,Solo tú sabes jugar con mi mente... 🎶 #SuperSi,20.941035,-89.623611,positivo,Español
367875,9.49326e+17,faniiLozada,2018-01-05T17:05:01.000Z,@ingridcoronado y @taniarin Muy bonitas como siempre y sobre todo muy buenas para jugar #SinPalabrasVLA,21.073485,-89.501908,positivo,Español
368046,9.49301e+17,pach_twitting,2018-01-05T15:27:53.000Z,@ddaniel5555 Chance es lo que no le van a dar a Henry :( para lo que pagaron por el Franses va a jugar aun que sea malo.,20.941035,-89.623611,negativo,Español
368105,9.49291e+17,pach_twitting,2018-01-05T14:48:14.000Z,Ya no va a jugar Henry. So sad. https://t.co/VU48mxeh45,20.941035,-89.623611,neutro,Croata
368706,9.4912e+17,ricardosfdc,2018-01-05T03:28:14.000Z,Jugar sucio,20.941035,-89.623611,neutro,Español
369040,9.49068e+17,mar29_martinez,2018-01-05T00:01:26.000Z,@vegetta777 Que hermosa es kira y como le gista jugar con la pelotita :-),20.941035,-89.623611,positivo,Español
369743,9.48964e+17,IsrlPra,2018-01-04T17:07:55.000Z,Es mi turno de jugar 😈,20.941035,-89.623611,positivo,Español
370011,9.48899e+17,MartiCordova,2018-01-04T12:49:38.000Z,Imaginence verlo jugar alado del futbolista más guapo de #mexico 😱😱 @OribePeralta o mejor aún alado de @HenryMartinM gracias @ClubAmerica https://t.co/u1OhfqszwI,21.322338,-88.744018,positivo,Español
370713,9.4873e+17,RickyCarrillo1,2018-01-04T01:35:49.000Z,Mandzukic... si jugaras todos los partidos como juegas los importantes serias un dios.,20.941035,-89.623611,positivo,Español
371394,9.4862e+17,marimmorena,2018-01-03T18:18:38.000Z,@RommelJimenezS Hay que jugarlo en la vida real JAJAJA,20.0947335,-90.174706,positivo,Español
